Auswertung fÃ¼r: V101220_Charakter_Daten.txt
Tenside: V101220 Mn: 618.283774980164 Mw: 709.1621952602341 PDI: 1.1469849670290728 EOGruppen: 6.772744525559491 CO2 Gruppen: 4.435487184900373 CO2 Gehalt: 27.52

Summe XI:0.9999999999992376 Summe WI0.9999999999992376
M/Z Relativ xi xi*Mi ni*MI wi=(ni*Mi)/SUMME(ni*MI) mi*wi
1880.44 0.0 0.0 0.0 0.0 0.0 0.0
1880.75 0.01 2.2808033901849184E-6 0.004289620976090285 18.8075 6.937948478799856E-6 0.013048546601502828
1880.81 0.0 0.0 0.0 0.0 0.0 0.0
1880.86 0.0 0.0 0.0 0.0 0.0 0.0
1881.1 0.01 2.2808033901849184E-6 0.004290419257276849 18.811 6.9392396030681414E-6 0.013053403617331481
1881.28 0.0 0.0 0.0 0.0 0.0 0.0
1881.52 0.01 2.2808033901849184E-6 0.004291377194700728 18.8152 6.940788952190086E-6 0.013059233229324691
1881.63 0.01 2.2808033901849184E-6 0.004291628083073648 18.816300000000002 6.941194734102977E-6 0.013060760247530185
1881.97 0.01 2.2808033901849184E-6 0.004292403556226311 18.8197 6.942448969106454E-6 0.013065480686389274
1882.1 0.01 2.2808033901849184E-6 0.004292700060667035 18.820999999999998 6.94292852954896E-6 0.013067285785464096
1882.21 0.01 2.2808033901849184E-6 0.004292950949039955 18.822100000000002 6.943334311461851E-6 0.013068813274376612
1882.37 0.01 2.2808033901849184E-6 0.004293315877582384 18.8237 6.943924539698781E-6 0.013071035235792793
1882.44 0.0 0.0 0.0 0.0 0.0 0.0
1882.58 0.01 2.2808033901849184E-6 0.004293794846294324 18.8258 6.944699214259754E-6 0.013073951846781128
1882.68 0.01 2.2808033901849184E-6 0.004294022926633342 18.826800000000002 6.945068106907836E-6 0.013075340823513245
1882.75 0.01 2.2808033901849184E-6 0.004294182582870655 18.8275 6.945326331761493E-6 0.013076313151123951
1882.82 0.01 2.2808033901849184E-6 0.004294342239107968 18.8282 6.9455845566151496E-6 0.013077285514886135
1882.95 0.02 4.561606780369837E-6 0.008589277487097384 37.659 1.3892128234115313E-5 0.02615818285842743
1883.1 0.0 0.0 0.0 0.0 0.0 0.0
1883.17 0.0 0.0 0.0 0.0 0.0 0.0
1883.33 0.0 0.0 0.0 0.0 0.0 0.0
1883.44 0.01 2.2808033901849184E-6 0.004295756337209883 18.834400000000002 6.947871691033259E-6 0.01308589945775968
1883.61 0.01 2.2808033901849184E-6 0.004296144073786214 18.8361 6.9484988085349966E-6 0.013088261840744604
1884.0 0.0 0.0 0.0 0.0 0.0 0.0
1884.04 0.01 2.2808033901849184E-6 0.004297124819243993 18.8404 6.950085046921749E-6 0.013094238231802452
1884.22 0.02 4.561606780369837E-6 0.008595070727708454 37.684400000000004 1.3901498107376593E-5 0.026193480763881123
1884.29 0.01 2.2808033901849184E-6 0.004297695020091539 18.8429 6.951007278541953E-6 0.013097713504883817
1884.39 0.01 2.2808033901849184E-6 0.004297923100430558 18.8439 6.951376171190036E-6 0.013099103743228794
1884.64 0.01 2.2808033901849184E-6 0.0042984933012781045 18.846400000000003 6.9522984028102415E-6 0.013102579661872294
1884.88 0.02 4.561606780369837E-6 0.008598081388183498 37.6976 1.3906367490331274E-5 0.026211833955175613
1885.12 0.01 2.2808033901849184E-6 0.004299588086905393 18.8512 6.954069087521032E-6 0.013109254718267647
1885.39 0.01 2.2808033901849184E-6 0.004300203903820744 18.853900000000003 6.955065097670856E-6 0.013113010184497655
1886.0 0.0 0.0 0.0 0.0 0.0 0.0
1886.05 0.0 0.0 0.0 0.0 0.0 0.0
1886.17 0.01 2.2808033901849184E-6 0.004301982930465088 18.861700000000003 6.957942460325894E-6 0.013123862330392892
1886.42 0.0 0.0 0.0 0.0 0.0 0.0
1886.62 0.01 2.2808033901849184E-6 0.00430300929199067 18.8662 6.9596024772422606E-6 0.013130125225614794
1887.03 0.0 0.0 0.0 0.0 0.0 0.0
1887.11 0.0 0.0 0.0 0.0 0.0 0.0
1887.14 0.01 2.2808033901849184E-6 0.004304195309753567 18.8714 6.9615207190122875E-6 0.01313736420967685
1887.36 0.0 0.0 0.0 0.0 0.0 0.0
1887.6 0.01 2.2808033901849184E-6 0.004305244479313052 18.876 6.963217625193464E-6 0.013143769589315183
1887.79 0.01 2.2808033901849184E-6 0.004305677831957187 18.8779 6.96391852122482E-6 0.013146415745183002
1887.94 0.01 2.2808033901849184E-6 0.004306019952465715 18.8794 6.964471860196942E-6 0.013148505003740214
1888.1 0.01 2.2808033901849184E-6 0.004306384881008144 18.881 6.965062088433873E-6 0.013150733729171995
1888.15 0.0 0.0 0.0 0.0 0.0 0.0
1888.23 0.0 0.0 0.0 0.0 0.0 0.0
1888.28 0.0 0.0 0.0 0.0 0.0 0.0
1888.38 0.0 0.0 0.0 0.0 0.0 0.0
1888.69 0.0 0.0 0.0 0.0 0.0 0.0
1889.12 0.01 2.2808033901849184E-6 0.004308711300466133 18.891199999999998 6.9688247934443075E-6 0.013164946293791509
1889.16 0.01 2.2808033901849184E-6 0.004308802532601741 18.8916 6.968972350503541E-6 0.01316550380567727
1889.44 0.01 2.2808033901849184E-6 0.004309441157550992 18.8944 6.97000524991817E-6 0.013169406719405388
1889.52 0.0 0.0 0.0 0.0 0.0 0.0
1889.6 0.01 2.2808033901849184E-6 0.004309806086093422 18.896 6.970595478155102E-6 0.01317163721552188
1889.68 0.01 2.2808033901849184E-6 0.0043099885503646365 18.896800000000002 6.970890592273567E-6 0.013172752534407516
1889.77 0.0 0.0 0.0 0.0 0.0 0.0
1889.88 0.01 2.2808033901849184E-6 0.004310444711042674 18.8988 6.971628377569731E-6 0.013175541038201483
1890.03 0.0 0.0 0.0 0.0 0.0 0.0
1890.1 0.01 2.2808033901849184E-6 0.004310946487788514 18.901 6.9724399413955105E-6 0.013178608733231654
1890.17 0.01 2.2808033901849184E-6 0.004311106144025827 18.9017 6.972698166249168E-6 0.01317958489289919
1890.21 0.01 2.2808033901849184E-6 0.004311197376161435 18.9021 6.972845723308401E-6 0.013180142714654772
1890.32 0.02 4.561606780369837E-6 0.008622896529068709 37.8064 1.394650301044258E-5 0.026363353570699816
1890.47 0.01 2.2808033901849184E-6 0.004311790385042882 18.904700000000002 6.973804844193414E-6 0.013183768843802323
1890.52 0.01 2.2808033901849184E-6 0.004311904425212391 18.9052 6.9739892905174545E-6 0.013184466233509058
1890.57 0.01 2.2808033901849184E-6 0.004312018465381901 18.9057 6.974173736841495E-6 0.013185163641660424
1890.64 0.01 2.2808033901849184E-6 0.0043121781216192145 18.9064 6.974431961695153E-6 0.013186140044059325
1890.8 0.01 2.2808033901849184E-6 0.004312543050161643 18.908 6.975022189932084E-6 0.013188371956723585
1891.15 0.01 2.2808033901849184E-6 0.0043133413313482085 18.9115 6.97631331420037E-6 0.01319325492415003
1891.25 0.01 2.2808033901849184E-6 0.004313569411687227 18.9125 6.976682206848452E-6 0.013194650223702135
1891.48 0.01 2.2808033901849184E-6 0.0043140939964669694 18.9148 6.97753065993904E-6 0.013197859692661495
1891.6 0.01 2.2808033901849184E-6 0.004314367692873792 18.916 6.977973331116739E-6 0.013199534353140422
1891.8 0.01 2.2808033901849184E-6 0.004314823853551829 18.918 6.978711116412902E-6 0.013202325690029928
1891.95 0.01 2.2808033901849184E-6 0.004315165974060357 18.9195 6.9792644553850245E-6 0.013204419386365697
1892.11 0.01 2.2808033901849184E-6 0.004315530902602786 18.9211 6.979854683621956E-6 0.013206652845427939
1892.23 0.0 0.0 0.0 0.0 0.0 0.0
1892.26 0.0 0.0 0.0 0.0 0.0 0.0
1892.36 0.0 0.0 0.0 0.0 0.0 0.0
1892.46 0.01 2.2808033901849184E-6 0.004316329183789351 18.9246 6.981145807890243E-6 0.01321153919559997
1892.64 0.0 0.0 0.0 0.0 0.0 0.0
1892.84 0.01 2.2808033901849184E-6 0.004317195889077621 18.9284 6.982547599952954E-6 0.013216845399094948
1892.92 0.0 0.0 0.0 0.0 0.0 0.0
1893.28 0.0 0.0 0.0 0.0 0.0 0.0
1893.46 0.0 0.0 0.0 0.0 0.0 0.0
1893.52 0.0 0.0 0.0 0.0 0.0 0.0
1893.57 0.0 0.0 0.0 0.0 0.0 0.0
1893.62 0.01 2.2808033901849184E-6 0.004318974915721965 18.9362 6.985424962607992E-6 0.013227740417693746
1893.71 0.0 0.0 0.0 0.0 0.0 0.0
1893.79 0.0 0.0 0.0 0.0 0.0 0.0
1893.92 0.02 4.561606780369837E-6 0.008639318313478042 37.8784 1.3973063281104476E-5 0.02646386400934939
1893.98 0.0 0.0 0.0 0.0 0.0 0.0
1894.09 0.0 0.0 0.0 0.0 0.0 0.0
1894.19 0.01 2.2808033901849184E-6 0.0043202749736543705 18.9419 6.98752765070206E-6 0.013235705000683334
1894.3 0.01 2.2808033901849184E-6 0.004320525862027291 18.943 6.98793343261495E-6 0.0132372423014025
1894.4 0.0 0.0 0.0 0.0 0.0 0.0
1894.45 0.0 0.0 0.0 0.0 0.0 0.0
1894.5 0.0 0.0 0.0 0.0 0.0 0.0
1894.57 0.01 2.2808033901849184E-6 0.0043211416789426405 18.9457 6.98892944276477E-6 0.01324101605437885
1894.62 0.0 0.0 0.0 0.0 0.0 0.0
1894.93 0.0 0.0 0.0 0.0 0.0 0.0
1894.98 0.0 0.0 0.0 0.0 0.0 0.0
1895.03 0.0 0.0 0.0 0.0 0.0 0.0
1895.08 0.01 2.2808033901849184E-6 0.004322304888671635 18.9508 6.990810795269988E-6 0.013248145721900247
1895.11 0.0 0.0 0.0 0.0 0.0 0.0
1895.2 0.01 2.2808033901849184E-6 0.004322578585078458 18.952 6.991253466447686E-6 0.013249823569611656
1895.23 0.0 0.0 0.0 0.0 0.0 0.0
1895.31 0.01 2.2808033901849184E-6 0.004322829473451377 18.9531 6.991659248360576E-6 0.013251361690010283
1895.4 0.01 2.2808033901849184E-6 0.004323034745756495 18.954 6.99199125174385E-6 0.013252620218555293
1895.47 0.02 4.561606780369837E-6 0.008646388803987614 37.9094 1.3984498953195013E-5 0.026507198230812552
1895.52 0.0 0.0 0.0 0.0 0.0 0.0
1895.57 0.0 0.0 0.0 0.0 0.0 0.0
1895.61 0.0 0.0 0.0 0.0 0.0 0.0
1895.73 0.01 2.2808033901849184E-6 0.004323787410875256 18.9573 6.99320859748252E-6 0.013257235334505537
1895.81 0.03 6.842410170554754E-6 0.012971909625439409 56.8743 2.0980511134802956E-5 0.03977506281447079
1896.0 0.0 0.0 0.0 0.0 0.0 0.0
1896.23 0.0 0.0 0.0 0.0 0.0 0.0
1896.29 0.01 2.2808033901849184E-6 0.004325064660773759 18.9629 6.995274396311779E-6 0.013265068884982063
1896.33 0.01 2.2808033901849184E-6 0.004325155892909366 18.9633 6.995421953371011E-6 0.013265628512836048
1896.49 0.01 2.2808033901849184E-6 0.004325520821451796 18.9649 6.996012181607942E-6 0.013267867142297647
1896.64 0.0 0.0 0.0 0.0 0.0 0.0
1896.79 0.01 2.2808033901849184E-6 0.004326205062468851 18.9679 6.997118859552188E-6 0.013272065081609994
1896.83 0.0 0.0 0.0 0.0 0.0 0.0
1896.93 0.01 2.2808033901849184E-6 0.004326524374943477 18.9693 6.997635309259503E-6 0.013274024347193629
1897.24 0.01 2.2808033901849184E-6 0.004327231423994434 18.9724 6.9987788764685564E-6 0.013278363235591204
1897.3 0.0 0.0 0.0 0.0 0.0 0.0
1897.41 0.0 0.0 0.0 0.0 0.0 0.0
1897.48 0.0 0.0 0.0 0.0 0.0 0.0
1897.69 0.0 0.0 0.0 0.0 0.0 0.0
1897.76 0.02 4.561606780369837E-6 0.008656834883514661 37.9552 1.4001394236477163E-5 0.026571285926216902
1897.86 0.01 2.2808033901849184E-6 0.004328645522096349 18.9786 7.001066010886664E-6 0.013287043139421363
1897.99 0.01 2.2808033901849184E-6 0.0043289420265370734 18.9799 7.001545571329171E-6 0.013288863478927052
1898.07 0.0 0.0 0.0 0.0 0.0 0.0
1898.13 0.01 2.2808033901849184E-6 0.004329261339011699 18.9813 7.0020620210364856E-6 0.013290823983989985
1898.29 0.01 2.2808033901849184E-6 0.004329626267554129 18.9829 7.002652249273416E-6 0.013293064738273233
1898.45 0.0 0.0 0.0 0.0 0.0 0.0
1898.66 0.01 2.2808033901849184E-6 0.004330470164808497 18.986600000000003 7.00401715207132E-6 0.013298247205951732
1898.79 0.0 0.0 0.0 0.0 0.0 0.0
1898.91 0.01 2.2808033901849184E-6 0.004331040365656043 18.9891 7.0049393836915235E-6 0.013301749445085671
1898.97 0.0 0.0 0.0 0.0 0.0 0.0
1899.11 0.01 2.2808033901849184E-6 0.00433149652633408 18.9911 7.005677168987687E-6 0.013304551568396205
1899.16 0.01 2.2808033901849184E-6 0.004331610566503589 18.991600000000002 7.005861615311729E-6 0.013305252145335423
1899.3 0.01 2.2808033901849184E-6 0.004331929878978216 18.993 7.006378065019042E-6 0.013307213858890667
1899.35 0.0 0.0 0.0 0.0 0.0 0.0
1899.43 0.01 2.2808033901849184E-6 0.00433222638341894 18.994300000000003 7.0068576254615505E-6 0.013309035579530433
1899.6 0.01 2.2808033901849184E-6 0.004332614119995271 18.996 7.007484742963288E-6 0.013311418017733062
1899.76 0.01 2.2808033901849184E-6 0.004332979048537701 18.997600000000002 7.008074971200221E-6 0.013313660507287332
1899.92 0.01 2.2808033901849184E-6 0.00433334397708013 18.999200000000002 7.008665199437151E-6 0.013315903185714633
1900.24 0.01 2.2808033901849184E-6 0.00433407383416499 19.0024 7.009845655911013E-6 0.013320389109188344
1900.31 0.0 0.0 0.0 0.0 0.0 0.0
1900.38 0.01 2.2808033901849184E-6 0.004334393146639615 19.003800000000002 7.010362105618328E-6 0.013322351938274959
1900.41 0.01 2.2808033901849184E-6 0.004334461570741321 19.0041 7.010472773412752E-6 0.013322772563321329
1900.63 0.01 2.2808033901849184E-6 0.004334963347487161 19.006300000000003 7.011284337238533E-6 0.013325857349885674
1900.73 0.0 0.0 0.0 0.0 0.0 0.0
1900.91 0.01 2.2808033901849184E-6 0.004335601972436413 19.0091 7.012317236653161E-6 0.01332978395832636
1900.96 0.0 0.0 0.0 0.0 0.0 0.0
1901.06 0.01 2.2808033901849184E-6 0.00433594409294494 19.0106 7.012870575625284E-6 0.013331887736498202
1901.18 0.01 2.2808033901849184E-6 0.0043362177893517635 19.0118 7.013313246802982E-6 0.013333570878556895
1901.26 0.02 4.561606780369837E-6 0.008672800507245955 38.0252 1.4027216721842894E-5 0.026669386064571022
1901.4 0.01 2.2808033901849184E-6 0.004336719566097604 19.014000000000003 7.014124810628763E-6 0.01333665691492953
1901.48 0.02 4.561606780369837E-6 0.008673804060737637 38.0296 1.4028839849494456E-5 0.026675558397016717
1901.69 0.01 2.2808033901849184E-6 0.004337380999080757 19.0169 7.0151945993081995E-6 0.013340725417558411
1902.38 0.0 0.0 0.0 0.0 0.0 0.0
1902.47 0.01 2.2808033901849184E-6 0.004339160025725102 19.0247 7.018071961963238E-6 0.013351671365476202
1902.59 0.01 2.2808033901849184E-6 0.004339433722131924 19.0259 7.018514633140937E-6 0.013353355755867614
1902.88 0.02 4.561606780369837E-6 0.008680190310230155 38.0576 1.4039168843640748E-5 0.026714853609187107
1903.1 0.01 2.2808033901849184E-6 0.004340596931860918 19.031 7.020395985646154E-6 0.013360515600283195
1903.35 0.01 2.2808033901849184E-6 0.004341167132708464 19.0335 7.021318217266359E-6 0.013364026028833924
1903.65 0.0 0.0 0.0 0.0 0.0 0.0
1904.21 0.0 0.0 0.0 0.0 0.0 0.0
1904.79 0.0 0.0 0.0 0.0 0.0 0.0
1904.88 0.01 2.2808033901849184E-6 0.0043446567618954475 19.0488 7.026962274782011E-6 0.013385519897986758
1905.16 0.01 2.2808033901849184E-6 0.004345295386844699 19.0516 7.027995174196641E-6 0.013389455286072473
1905.23 0.0 0.0 0.0 0.0 0.0 0.0
1905.29 0.0 0.0 0.0 0.0 0.0 0.0
1905.56 0.01 2.2808033901849184E-6 0.004346207708200773 19.0556 7.029470744788968E-6 0.013395078272440065
1905.74 0.01 2.2808033901849184E-6 0.0043466182528110065 19.0574 7.030134751555516E-6 0.013397609001429408
1906.02 0.01 2.2808033901849184E-6 0.0043472568777602584 19.060200000000002 7.031167650970146E-6 0.013401546166102117
1906.24 0.0 0.0 0.0 0.0 0.0 0.0
1906.34 0.01 2.2808033901849184E-6 0.004347986734845117 19.063399999999998 7.032348107444006E-6 0.013406046491144805
1906.41 0.01 2.2808033901849184E-6 0.00434814639108243 19.0641 7.032606332297664E-6 0.01340703103795559
1906.49 0.01 2.2808033901849184E-6 0.004348328855353645 19.0649 7.03290144641613E-6 0.013408156278577887
1906.96 0.0 0.0 0.0 0.0 0.0 0.0
1907.12 0.01 2.2808033901849184E-6 0.004349765761489461 19.0712 7.0352254700990455E-6 0.013417019198535291
1907.24 0.0 0.0 0.0 0.0 0.0 0.0
1907.31 0.02 4.561606780369837E-6 0.008700398228267193 38.1462 1.4071852732260801E-5 0.026839385434768347
1907.48 0.01 2.2808033901849184E-6 0.004350586850709928 19.0748 7.03655348363214E-6 0.013422085038958635
1907.66 0.0 0.0 0.0 0.0 0.0 0.0
1907.89 0.0 0.0 0.0 0.0 0.0 0.0
1908.01 0.0 0.0 0.0 0.0 0.0 0.0
1908.05 0.0 0.0 0.0 0.0 0.0 0.0
1908.31 0.01 2.2808033901849184E-6 0.004352479917523781 19.083099999999998 7.039615292611219E-6 0.013433768259042916
1908.39 0.01 2.2808033901849184E-6 0.004352662381794997 19.0839 7.039910406729685E-6 0.013434894621098864
1908.58 0.01 2.2808033901849184E-6 0.0043530957344391314 19.0858 7.04061130276104E-6 0.013437569920223666
1908.76 0.01 2.2808033901849184E-6 0.004353506279049364 19.087600000000002 7.041275309527589E-6 0.01344010465981388
1909.07 0.01 2.2808033901849184E-6 0.004354213328100322 19.0907 7.042418876736642E-6 0.01344447060501162
1909.48 0.01 2.2808033901849184E-6 0.004355148457490298 19.0948 7.0439313365937775E-6 0.013450246008599086
1909.64 0.01 2.2808033901849184E-6 0.004355513386032728 19.096400000000003 7.04452156483071E-6 0.013452500161063316
1909.68 0.0 0.0 0.0 0.0 0.0 0.0
1909.73 0.01 2.2808033901849184E-6 0.004355718658337844 19.0973 7.044853568213983E-6 0.01345376820482529
1909.86 0.01 2.2808033901849184E-6 0.004356015162778568 19.0986 7.0453331286564895E-6 0.013455599929095882
1909.93 0.01 2.2808033901849184E-6 0.004356174819015881 19.0993 7.045591353510146E-6 0.013456586293809634
1910.11 0.02 4.561606780369837E-6 0.008713170727252228 38.2022 1.4092510720553386E-5 0.026918245652436227
1910.15 0.01 2.2808033901849184E-6 0.004356676595761722 19.1015 7.046402917335927E-6 0.013459686532549222
1910.25 0.0 0.0 0.0 0.0 0.0 0.0
1910.34 0.02 4.561606780369837E-6 0.008714219896811714 38.2068 1.4094207626734564E-5 0.026924728597656107
1910.39 0.01 2.2808033901849184E-6 0.004357223988575366 19.103900000000003 7.047288259691324E-6 0.013463069018431709
1910.48 0.02 4.561606780369837E-6 0.008714858521760965 38.2096 1.4095240526149194E-5 0.02692867512039751
1910.54 0.01 2.2808033901849184E-6 0.004357566109083894 19.1054 7.047841598663445E-6 0.013465183287910458
1910.65 0.01 2.2808033901849184E-6 0.004357816997456815 19.1065 7.048247380576336E-6 0.013466733857698176
1910.72 0.0 0.0 0.0 0.0 0.0 0.0
1910.83 0.01 2.2808033901849184E-6 0.004358227542067048 19.1083 7.048911387342883E-6 0.0134692713462764
1910.86 0.0 0.0 0.0 0.0 0.0 0.0
1910.91 0.01 2.2808033901849184E-6 0.0043584100063382624 19.1091 7.049206501461349E-6 0.013470399195707507
1911.39 0.0 0.0 0.0 0.0 0.0 0.0
1911.54 0.01 2.2808033901849184E-6 0.004359846912474079 19.1154 7.051530525144265E-6 0.013479282660034267
1911.68 0.01 2.2808033901849184E-6 0.004360166224948705 19.1168 7.05204697485158E-6 0.013481257160884268
1912.21 0.01 2.2808033901849184E-6 0.004361375050745503 19.1221 7.054002105886412E-6 0.013488733366897057
1912.33 0.01 2.2808033901849184E-6 0.0043616487471523245 19.1233 7.054444777064111E-6 0.01349042638052301
1912.5 0.0 0.0 0.0 0.0 0.0 0.0
1912.61 0.01 2.2808033901849184E-6 0.004362287372101576 19.1261 7.055477676478741E-6 0.013494377158810003
1912.67 0.01 2.2808033901849184E-6 0.004362424220304988 19.1267 7.055699012067589E-6 0.013495223829411316
1913.08 0.0 0.0 0.0 0.0 0.0 0.0
1913.23 0.0 0.0 0.0 0.0 0.0 0.0
1913.32 0.01 2.2808033901849184E-6 0.004363906742508608 19.1332 7.058096814280121E-6 0.013504397796698441
1913.38 0.0 0.0 0.0 0.0 0.0 0.0
1913.42 0.01 2.2808033901849184E-6 0.004364134822847626 19.1342 7.0584657069282034E-6 0.013505809452950563
1913.51 0.0 0.0 0.0 0.0 0.0 0.0
1913.74 0.01 2.2808033901849184E-6 0.004364864679932486 19.1374 7.059646163402065E-6 0.013510327248749069
1913.83 0.0 0.0 0.0 0.0 0.0 0.0
1913.88 0.0 0.0 0.0 0.0 0.0 0.0
1914.08 0.0 0.0 0.0 0.0 0.0 0.0
1914.19 0.01 2.2808033901849184E-6 0.004365891041458069 19.1419 7.061306180318434E-6 0.013516681677303743
1914.3 0.0 0.0 0.0 0.0 0.0 0.0
1914.43 0.0 0.0 0.0 0.0 0.0 0.0
1914.64 0.01 2.2808033901849184E-6 0.004366917402983652 19.1464 7.062966197234803E-6 0.013523037599873644
1914.92 0.0 0.0 0.0 0.0 0.0 0.0
1915.01 0.0 0.0 0.0 0.0 0.0 0.0
1915.17 0.0 0.0 0.0 0.0 0.0 0.0
1915.35 0.0 0.0 0.0 0.0 0.0 0.0
1915.92 0.02 4.561606780369837E-6 0.008739673662646177 38.318400000000004 1.4135376046260502E-5 0.027082249674551424
1916.13 0.0 0.0 0.0 0.0 0.0 0.0
1916.19 0.01 2.2808033901849184E-6 0.004370452648238439 19.1619 7.068684033280071E-6 0.01354494165773094
1916.37 0.01 2.2808033901849184E-6 0.004370863192848672 19.1637 7.069348040046618E-6 0.013547486503504137
1916.55 0.01 2.2808033901849184E-6 0.004371273737458905 19.1655 7.070012046813167E-6 0.013550031588319774
1916.78 0.01 2.2808033901849184E-6 0.004371798322238648 19.1678 7.070860499903755E-6 0.01355328398900552
1916.94 0.01 2.2808033901849184E-6 0.004372163250781077 19.1694 7.071450728140685E-6 0.013555546758802006
1917.02 0.01 2.2808033901849184E-6 0.004372345715052292 19.1702 7.071745842259152E-6 0.01355667821452764
1917.28 0.01 2.2808033901849184E-6 0.00437293872393374 19.1728 7.072704963144164E-6 0.013560355771737042
1917.62 0.0 0.0 0.0 0.0 0.0 0.0
1917.67 0.0 0.0 0.0 0.0 0.0 0.0
1917.72 0.0 0.0 0.0 0.0 0.0 0.0
1917.93 0.0 0.0 0.0 0.0 0.0 0.0
1917.97 0.01 2.2808033901849184E-6 0.004374512478272968 19.1797 7.0752503224159294E-6 0.01357011786088408
1918.1 0.01 2.2808033901849184E-6 0.004374808982713692 19.181 7.075729882858435E-6 0.013571957488310764
1918.19 0.01 2.2808033901849184E-6 0.004375014255018809 19.181900000000002 7.07606188624171E-6 0.013573231149569986
1918.27 0.0 0.0 0.0 0.0 0.0 0.0
1918.41 0.01 2.2808033901849184E-6 0.004375516031764649 19.1841 7.076873450067489E-6 0.013576344795343972
1918.79 0.01 2.2808033901849184E-6 0.004376382737052919 19.1879 7.0782752421302E-6 0.013581723751847007
1918.84 0.01 2.2808033901849184E-6 0.0043764967772224285 19.188399999999998 7.0784596884542404E-6 0.013582431588593534
1918.87 0.0 0.0 0.0 0.0 0.0 0.0
1919.05 0.0 0.0 0.0 0.0 0.0 0.0
1919.13 0.01 2.2808033901849184E-6 0.004377158210205583 19.191300000000002 7.079529477133679E-6 0.013586537405451559
1919.3 0.01 2.2808033901849184E-6 0.004377545946781913 19.193 7.080156594635418E-6 0.013588944552083758
1919.53 0.0 0.0 0.0 0.0 0.0 0.0
1919.69 0.01 2.2808033901849184E-6 0.004378435460104086 19.1969 7.081595275962937E-6 0.01359446763531329
1919.77 0.01 2.2808033901849184E-6 0.004378617924375301 19.1977 7.081890390081403E-6 0.013595600714166576
1919.99 0.01 2.2808033901849184E-6 0.004379119701121141 19.1999 7.082701953907182E-6 0.013598716924482251
1920.16 0.08 1.8246427121479347E-5 0.035036059501579786 153.61280000000002 5.666663257127138E-5 0.10880900119805247
1920.44 0.0 0.0 0.0 0.0 0.0 0.0
1920.92 0.0 0.0 0.0 0.0 0.0 0.0
1921.54 0.02 4.561606780369837E-6 0.008765309892751856 38.4308 1.4176839579904903E-5 0.027241364326370466
1921.83 0.0 0.0 0.0 0.0 0.0 0.0
